,Unnamed: 0,store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment,amount_of_sales\(gallon\)
449,449,1,A,40,2010-07-02,56751.6,False,27.17222222222222,0.7050755400339724,7.787000000000001,40014.16501779199
450,450,1,A,40,2010-08-06,57414.42,False,30.64444444444444,0.693980308605937,7.787000000000001,39844.47691003088
451,451,1,A,40,2010-09-03,60555.12,False,27.338888888888885,0.6807716997630375,7.787000000000001,41224.21197175471
452,452,1,A,40,2010-10-01,58625.28,False,22.16111111111111,0.6876401763613453,7.837999999999999,40313.09787843325
453,453,1,A,40,2010-11-05,62762.19,False,14.855555555555558,0.7103589835711321,7.837999999999999,44583.685495098274
454,454,1,A,40,2010-12-03,63116.31,False,9.594444444444449,0.7153782549314341,7.837999999999999,45152.03570551142
455,455,1,A,40,2011-01-07,63517.55,False,9.038888888888891,0.7861763983293752,7.742000000000001,49935.99868970601
667,667,1,A,72,2010-02-05,98499.12,False,5.727777777777779,0.6794508388787476,8.106,66925.30971281842
668,668,1,A,72,2010-03-05,65525.74,False,8.055555555555555,0.693451964252221,8.106,45438.95311208033
677,677,1,A,72,2010-12-03,54268.03,False,9.594444444444449,0.7153782549314341,7.837999999999999,38822.16859996672
779,779,1,A,87,2010-11-05,53902.35,False,14.855555555555558,0.7103589835711321,7.837999999999999,38290.01855809541
780,780,1,A,87,2010-12-03,52678.88,False,9.594444444444449,0.7153782549314341,7.837999999999999,37685.32524614243
781,781,1,A,87,2011-01-07,49541.9,False,9.038888888888891,0.7861763983293752,7.742000000000001,38948.67250839408
782,782,1,A,90,2010-02-05,76419.47,False,5.727777777777779,0.6794508388787476,8.106,51923.27299816928
783,783,1,A,90,2010-03-05,78081.85,False,8.055555555555555,0.693451964252221,8.106,54146.01225494729
784,784,1,A,90,2010-04-02,77280.42,False,16.81666666666667,0.718284148876872,7.808,55509.3007045472
785,785,1,A,90,2010-05-07,76733.25,False,22.52777777777778,0.7489281213923986,7.808,57467.68877083327
786,786,1,A,90,2010-06-04,76433.03,False,27.05,0.7145857384008601,7.808,54617.95318076509
787,787,1,A,90,2010-07-02,78602.71,False,27.17222222222222,0.7050755400339724,7.787000000000001,55420.84820138373
788,788,1,A,90,2010-08-06,78840.85,False,30.64444444444444,0.693980308605937,7.787000000000001,54713.99741375439
789,789,1,A,90,2010-09-03,79049.67,False,27.338888888888885,0.6807716997630375,7.787000000000001,53814.77821160719
790,790,1,A,90,2010-10-01,73315.81,False,22.16111111111111,0.6876401763613453,7.837999999999999,50414.89651847488
791,791,1,A,90,2010-11-05,77903.38,False,14.855555555555558,0.7103589835711321,7.837999999999999,55339.36583355567
792,792,1,A,90,2010-12-03,73277.05,False,9.594444444444449,0.7153782549314341,7.837999999999999,52420.808155523446
793,793,1,A,90,2011-01-07,78502.53,False,9.038888888888891,0.7861763983293752,7.742000000000001,61716.83629514373
794,794,1,A,91,2010-02-05,62424.14,False,5.727777777777779,0.6794508388787476,8.106,42414.13428928438
795,795,1,A,91,2010-03-05,62755.71,False,8.055555555555555,0.693451964252221,8.106,43518.07036754275
796,796,1,A,91,2010-04-02,57845.36,False,16.81666666666667,0.718284148876872,7.808,41549.40517407626
797,797,1,A,91,2010-05-07,66019.35,False,22.52777777777778,0.7489281213923986,7.808,49443.74777104726
798,798,1,A,91,2010-06-04,59985.57,False,27.05,0.7145857384008601,7.808,42864.832831846485
799,799,1,A,91,2010-07-02,59462.22,False,27.17222222222222,0.7050755400339724,7.787000000000001,41925.35687811888
800,800,1,A,91,2010-08-06,68302.1,False,30.64444444444444,0.693980308605937,7.787000000000001,47400.31243643357
801,801,1,A,91,2010-09-03,64708.91,False,27.338888888888885,0.6807716997630375,7.787000000000001,44051.99465051342
802,802,1,A,91,2010-10-01,57022.45,False,22.16111111111111,0.6876401763613453,7.837999999999999,39210.92757455599
803,803,1,A,91,2010-11-05,60344.73,False,14.855555555555558,0.7103589835711321,7.837999999999999,42866.421066674404
804,804,1,A,91,2010-12-03,51969.94,False,9.594444444444449,0.7153782549314341,7.837999999999999,37178.16498609134
805,805,1,A,91,2011-01-07,66465.54,False,9.038888888888891,0.7861763983293752,7.742000000000001,52253.638850217016
806,806,1,A,92,2010-02-05,139884.94,False,5.727777777777779,0.6794508388787476,8.106,95044.93982950327
807,807,1,A,92,2010-03-05,132945.44,False,8.055555555555555,0.693451964252221,8.106,92191.2765063758
808,808,1,A,92,2010-04-02,126907.41,False,16.81666666666667,0.718284148876872,7.808,91155.58097801823
809,809,1,A,92,2010-05-07,132217.62,False,22.52777777777778,0.7489281213923986,7.808,99021.49376157403
810,810,1,A,92,2010-06-04,126058.88,False,27.05,0.7145857384008601,7.808,90079.87784678543
811,811,1,A,92,2010-07-02,122267.65,False,27.17222222222222,0.7050755400339724,7.787000000000001,86207.92935243473
812,812,1,A,92,2010-08-06,136852.18,False,30.64444444444444,0.693980308605937,7.787000000000001,94972.71810979523
813,813,1,A,92,2010-09-03,130199.04,False,27.338888888888885,0.6807716997630375,7.787000000000001,88635.82176831571
814,814,1,A,92,2010-10-01,118966.9,False,22.16111111111111,0.6876401763613453,7.837999999999999,81806.42009716253
815,815,1,A,92,2010-11-05,140504.41,False,14.855555555555558,0.7103589835711321,7.837999999999999,99808.56987486161
816,816,1,A,92,2010-12-03,119421.7,False,9.594444444444449,0.7153782549314341,7.837999999999999,85431.68734694524
817,817,1,A,92,2011-01-07,137438.84,False,9.038888888888891,0.7861763983293752,7.742000000000001,108051.17222176727
818,818,1,A,93,2010-02-05,64494.87,False,5.727777777777779,0.6794508388787476,8.106,43821.093524875774
819,819,1,A,93,2010-03-05,63550.08,False,8.055555555555555,0.693451964252221,8.106,44068.927804385785
820,820,1,A,93,2010-04-02,63245.0,False,16.81666666666667,0.718284148876872,7.808,45427.880995717765
821,821,1,A,93,2010-05-07,70383.0,False,22.52777777777778,0.7489281213923986,7.808,52711.80796796119
822,822,1,A,93,2010-06-04,71718.04,False,27.05,0.7145857384008601,7.808,51248.68857006242
823,823,1,A,93,2010-07-02,69962.56,False,27.17222222222222,0.7050755400339724,7.787000000000001,49328.88977415919
824,824,1,A,93,2010-08-06,69274.95,False,30.64444444444444,0.693980308605937,7.787000000000001,48075.45117966085
825,825,1,A,93,2010-09-03,68070.49,False,27.338888888888885,0.6807716997630375,7.787000000000001,46340.46318100285
826,826,1,A,93,2010-10-01,58034.24,False,22.16111111111111,0.6876401763613453,7.837999999999999,39906.67502859664
827,827,1,A,93,2010-11-05,69542.18,False,14.855555555555558,0.7103589835711321,7.837999999999999,49399.91230012071
828,828,1,A,93,2010-12-03,56070.53,False,9.594444444444449,0.7153782549314341,7.837999999999999,40111.63790448062
829,829,1,A,93,2011-01-07,72231.45,False,9.038888888888891,0.7861763983293752,7.742000000000001,56786.66120710835
830,830,1,A,94,2010-02-05,56655.39,False,5.727777777777779,0.6794508388787476,8.106,38494.552262502606
831,831,1,A,94,2010-03-05,59201.37,False,8.055555555555555,0.693451964252221,8.106,41053.30631292251
832,832,1,A,94,2010-04-02,66172.11,False,16.81666666666667,0.718284148876872,7.808,47530.37771073675
833,833,1,A,94,2010-05-07,67595.65,False,22.52777777777778,0.7489281213923986,7.808,50624.28316879809
834,834,1,A,94,2010-06-04,64495.92,False,27.05,0.7145857384008601,7.808,46087.864617042804
835,835,1,A,94,2010-07-02,62795.87,False,27.17222222222222,0.7050755400339724,7.787000000000001,44275.83195215313
836,836,1,A,94,2010-08-06,65856.36,False,30.64444444444444,0.693980308605937,7.787000000000001,45703.01703646368
837,837,1,A,94,2010-09-03,64285.98,False,27.338888888888885,0.6807716997630375,7.787000000000001,43764.07587553264
838,838,1,A,94,2010-10-01,56157.83,False,22.16111111111111,0.6876401763613453,7.837999999999999,38616.38012527045
839,839,1,A,94,2010-11-05,53352.96,False,14.855555555555558,0.7103589835711321,7.837999999999999,37899.75443611127
841,841,1,A,94,2011-01-07,54928.05,False,9.038888888888891,0.7861763983293752,7.742000000000001,43183.13651625584
842,842,1,A,95,2010-02-05,106690.06,False,5.727777777777779,0.6794508388787476,8.106,72490.65076702391
843,843,1,A,95,2010-03-05,112807.75,False,8.055555555555555,0.693451964252221,8.106,78226.75582037348
844,844,1,A,95,2010-04-02,111466.37,False,16.81666666666667,0.718284148876872,7.808,80064.52670384449
845,845,1,A,95,2010-05-07,125592.28,False,22.52777777777778,0.7489281213923986,7.808,94059.59032178811
846,846,1,A,95,2010-06-04,133056.97,False,27.05,0.7145857384008601,7.808,95080.6131568311
847,847,1,A,95,2010-07-02,124821.44,False,27.17222222222222,0.7050755400339724,7.787000000000001,88008.5442158181
848,848,1,A,95,2010-08-06,131128.96,False,30.64444444444444,0.693980308605937,7.787000000000001,91000.91612797556
849,849,1,A,95,2010-09-03,124220.1,False,27.338888888888885,0.6807716997630375,7.787000000000001,84565.5286217345
850,850,1,A,95,2010-10-01,113009.41,False,22.16111111111111,0.6876401763613453,7.837999999999999,77709.81062289159
851,851,1,A,95,2010-11-05,110332.92,False,14.855555555555558,0.7103589835711321,7.837999999999999,78375.98090563504
852,852,1,A,95,2010-12-03,100834.31,False,9.594444444444449,0.7153782549314341,7.837999999999999,72134.67272501526
853,853,1,A,95,2011-01-07,107317.32,False,9.038888888888891,0.7861763983293752,7.742000000000001,84370.34411596104
864,864,1,A,96,2011-05-06,35061.31,False,18.116666666666667,1.0318565228073049,7.682,36178.24142166899
865,865,1,A,96,2011-06-03,45278.54,False,28.33333333333333,0.977172882197701,7.682,44244.96143350389
903,903,2,A,1,2010-04-02,82766.07,False,17.372222222222224,0.718284148876872,8.2,59449.55614583361
913,913,2,A,2,2010-02-05,74661.16,False,4.549999999999999,0.6794508388787476,8.324,50728.587793660394
914,914,2,A,2,2010-03-05,68428.64,False,8.427777777777779,0.693451964252221,8.324,47451.9748191081
915,915,2,A,2,2010-04-02,68286.2,False,17.372222222222224,0.718284148876872,8.2,49048.895047035854
916,916,2,A,2,2010-05-07,68976.37,False,21.822222222222223,0.7489281213923986,8.2,51658.343204567
917,917,2,A,2,2010-06-04,68994.35,False,27.672222222222224,0.7145857384008601,8.2,49302.37854023739
918,918,2,A,2,2010-07-02,72107.47,False,28.188888888888886,0.7050755400339724,8.099,50841.213350733466
919,919,2,A,2,2010-08-06,69920.91,False,31.96111111111111,0.693980308605937,8.099,48523.734699807945
920,920,2,A,2,2010-09-03,70081.13,False,27.68333333333333,0.6807716997630375,8.099,47709.24999141441
921,921,2,A,2,2010-10-01,66423.44,False,20.688888888888886,0.6876401763613453,8.163,45675.42599612724
922,922,2,A,2,2010-11-05,64267.74,False,14.36111111111111,0.7103589835711321,8.163,45653.16646281379
923,923,2,A,2,2010-12-03,62758.12,False,9.627777777777776,0.7153782549314341,8.163,44895.79436837754
924,924,2,A,2,2011-01-07,62974.44,False,7.049999999999999,0.7861763983293752,8.027999999999999,49509.018426009345
948,948,2,A,4,2011-01-07,46972.35,False,7.049999999999999,0.7861763983293752,8.027999999999999,36928.552944066825
977,977,2,A,7,2010-06-04,62903.1,False,27.672222222222224,0.7145857384008601,8.2,44949.658161203144
983,983,2,A,7,2010-12-03,94720.59,False,9.627777777777776,0.7153782549314341,8.163,67761.05038027585
985,985,2,A,8,2010-02-05,69634.8,False,4.549999999999999,0.6794508388787476,8.324,47313.423275153815
986,986,2,A,8,2010-03-05,67041.18,False,8.427777777777779,0.693451964252221,8.324,46489.83795678671
987,987,2,A,8,2010-04-02,63316.38,False,17.372222222222224,0.718284148876872,8.2,45479.152118264596
988,988,2,A,8,2010-05-07,61640.34,False,21.822222222222223,0.7489281213923986,8.2,46164.18403818872
989,989,2,A,8,2010-06-04,61463.29,False,27.672222222222224,0.7145857384008601,8.2,43920.7904691962
990,990,2,A,8,2010-07-02,61018.69,False,28.188888888888886,0.7050755400339724,8.099,43022.785803915554
991,991,2,A,8,2010-08-06,58947.32,False,31.96111111111111,0.693980308605937,8.099,40908.27932509292
992,992,2,A,8,2010-09-03,58793.43,False,27.68333333333333,0.6807716997630375,8.099,40024.90327599916
993,993,2,A,8,2010-10-01,58821.79,False,20.688888888888886,0.6876401763613453,8.163,40448.22604949002
994,994,2,A,8,2010-11-05,63248.62,False,14.36111111111111,0.7103589835711321,8.163,44929.22541547678
995,995,2,A,8,2010-12-03,58172.84,False,9.627777777777776,0.7153782549314341,8.163,41615.584763605526
996,996,2,A,8,2011-01-07,60626.1,False,7.049999999999999,0.7861763983293752,8.027999999999999,47662.808942756536
1004,1004,2,A,9,2010-09-03,61719.22,False,27.68333333333333,0.6807716997630375,8.099,42016.69830744886
1045,1045,2,A,13,2010-02-05,53319.96,False,4.549999999999999,0.6794508388787476,8.324,36228.29155098127
1046,1046,2,A,13,2010-03-05,52696.93,False,8.427777777777779,0.693451964252221,8.324,36542.789618561794
1049,1049,2,A,13,2010-06-04,51485.83,False,27.672222222222224,0.7145857384008601,8.2,36791.03984773116
1050,1050,2,A,13,2010-07-02,52460.87,False,28.188888888888886,0.7050755400339724,8.099,36988.87624590203
1051,1051,2,A,13,2010-08-06,51948.67,False,31.96111111111111,0.693980308605937,8.099,36051.35403826798
1054,1054,2,A,13,2010-11-05,50724.17,False,14.36111111111111,0.7103589835711321,8.163,36032.36984368931
1056,1056,2,A,13,2011-01-07,47995.82,False,7.049999999999999,0.7861763983293752,8.027999999999999,37733.18090246499
1072,1072,2,A,16,2010-05-07,54829.3,False,21.822222222222223,0.7489281213923986,8.2,41063.204646260245
1073,1073,2,A,16,2010-06-04,69765.65,False,27.672222222222224,0.7145857384008601,8.2,49853.53852026597
1102,1102,2,A,18,2010-12-03,71185.71,False,9.627777777777776,0.7153782549314341,8.163,50924.708995855144
1333,1333,2,A,38,2010-02-05,113144.9,False,4.549999999999999,0.6794508388787476,8.324,76876.397219852
1334,1334,2,A,38,2010-03-05,116410.09,False,8.427777777777779,0.693451964252221,8.324,80724.80556927783
1335,1335,2,A,38,2010-04-02,96264.28,False,17.372222222222224,0.718284148876872,8.2,69145.10642704488
1336,1336,2,A,38,2010-05-07,115724.51,False,21.822222222222223,0.7489281213923986,8.2,86669.33987335584
1337,1337,2,A,38,2010-06-04,88626.4,False,27.672222222222224,0.7145857384008601,8.2,63331.161485809986
1338,1338,2,A,38,2010-07-02,94049.47,False,28.188888888888886,0.7050755400339724,8.099,66311.98085015889
1339,1339,2,A,38,2010-08-06,91908.96,False,31.96111111111111,0.693980308605937,8.099,63783.00842445072
1340,1340,2,A,38,2010-09-03,81351.93,False,27.68333333333333,0.6807716997630375,8.099,55382.09166510364
1341,1341,2,A,38,2010-10-01,94561.74,False,20.688888888888886,0.6876401763613453,8.163,65024.45157063569
1342,1342,2,A,38,2010-11-05,93640.72,False,14.36111111111111,0.7103589835711321,8.163,66518.52668006899
1343,1343,2,A,38,2010-12-03,101442.76,False,9.627777777777776,0.7153782549314341,8.163,72569.94462422829
1344,1344,2,A,38,2011-01-07,113047.81,False,7.049999999999999,0.7861763983293752,8.027999999999999,88875.52010482353
1347,1347,2,A,40,2010-02-05,96799.15,False,4.549999999999999,0.6794508388787476,8.324,65770.26367024971
1348,1348,2,A,40,2010-03-05,88933.14,False,8.427777777777779,0.693451964252221,8.324,61670.86062011777
1349,1349,2,A,40,2010-04-02,81990.47,False,17.372222222222224,0.718284148876872,8.2,58892.45495996471
1350,1350,2,A,40,2010-05-07,86713.31,False,21.822222222222223,0.7489281213923986,8.2,64942.03635801669
1351,1351,2,A,40,2010-06-04,80970.15,False,27.672222222222224,0.7145857384008601,8.2,57860.1144261784
1352,1352,2,A,40,2010-07-02,79559.23,False,28.188888888888886,0.7050755400339724,8.099,56095.26705693702
1353,1353,2,A,40,2010-08-06,73896.66,False,31.96111111111111,0.693980308605937,8.099,51282.826911748
1354,1354,2,A,40,2010-09-03,81729.86,False,27.68333333333333,0.6807716997630375,8.099,55639.37571359509
1355,1355,2,A,40,2010-10-01,81829.64,False,20.688888888888886,0.6876401763613453,8.163,56269.348081185395
1356,1356,2,A,40,2010-11-05,89291.66,False,14.36111111111111,0.7103589835711321,8.163,63429.132838979116
1357,1357,2,A,40,2010-12-03,82762.04,False,9.627777777777776,0.7153782549314341,8.163,59206.16374976555
1358,1358,2,A,40,2011-01-07,84723.83,False,7.049999999999999,0.7861763983293752,8.027999999999999,66607.87552207027
1563,1563,2,A,72,2010-02-05,119609.83,False,4.549999999999999,0.6794508388787476,8.324,81268.99933164439
1564,1564,2,A,72,2010-03-05,84174.89,False,8.427777777777779,0.693451964252221,8.324,58371.24281121464
1565,1565,2,A,72,2010-04-02,53523.17,False,17.372222222222224,0.718284148876872,8.2,38444.844608642125
1566,1566,2,A,72,2010-05-07,59209.61,False,21.822222222222223,0.7489281213923986,8.2,44343.74198567658
1567,1567,2,A,72,2010-06-04,61127.33,False,27.672222222222224,0.7145857384008601,8.2,43680.71824452305
1568,1568,2,A,72,2010-07-02,61550.44,False,28.188888888888886,0.7050755400339724,8.099,43397.70972232862
1569,1569,2,A,72,2010-08-06,67967.89,False,31.96111111111111,0.693980308605937,8.099,47168.37727749438
1570,1570,2,A,72,2010-09-03,69176.28,False,27.68333333333333,0.6807716997630375,8.099,47093.25371888382
1571,1571,2,A,72,2010-10-01,55586.84,False,20.688888888888886,0.6876401763613453,8.163,38223.74446096988
1572,1572,2,A,72,2010-11-05,60029.24,False,14.36111111111111,0.7103589835711321,8.163,42642.309910947544
1573,1573,2,A,72,2010-12-03,97295.18,False,9.627777777777776,0.7153782549314341,8.163,69602.85608163977
1574,1574,2,A,72,2011-01-07,58501.48,False,7.049999999999999,0.7861763983293752,8.027999999999999,45992.48284333798
1679,1679,2,A,90,2010-02-05,106222.74,False,4.549999999999999,0.6794508388787476,8.324,72173.1298009991
1680,1680,2,A,90,2010-03-05,97319.46,False,8.427777777777779,0.693451964252221,8.324,67486.37069696546
1681,1681,2,A,90,2010-04-02,100406.58,False,17.372222222222224,0.718284148876872,8.2,72120.45485693756
1682,1682,2,A,90,2010-05-07,94613.84,False,21.822222222222223,0.7489281213923986,8.2,70858.96544892098
1683,1683,2,A,90,2010-06-04,90077.68,False,27.672222222222224,0.7145857384008601,8.2,64368.22547623639
1684,1684,2,A,90,2010-07-02,98458.62,False,28.188888888888886,0.7050755400339724,8.099,69420.76466749968
1685,1685,2,A,90,2010-08-06,99883.25,False,31.96111111111111,0.693980308605937,8.099,69317.00865956396
1686,1686,2,A,90,2010-09-03,97853.43,False,27.68333333333333,0.6807716997630375,8.099,66615.8458687434
1687,1687,2,A,90,2010-10-01,90958.11,False,20.688888888888886,0.6876401763613453,8.163,62546.45080189465
1688,1688,2,A,90,2010-11-05,95325.15,False,14.36111111111111,0.7103589835711321,8.163,67715.0766627657
1689,1689,2,A,90,2010-12-03,86420.68,False,9.627777777777776,0.7153782549314341,8.163,61823.475248387884
1690,1690,2,A,90,2011-01-07,97907.89,False,7.049999999999999,0.7861763983293752,8.027999999999999,76972.87232822865
1691,1691,2,A,91,2010-02-05,88433.59,False,4.549999999999999,0.6794508388787476,8.324,60086.27691055922
1692,1692,2,A,91,2010-03-05,83098.3,False,8.427777777777779,0.693451964252221,8.324,57624.67936102034
1693,1693,2,A,91,2010-04-02,84609.17,False,17.372222222222224,0.718284148876872,8.2,60773.42566062857
1694,1694,2,A,91,2010-05-07,85224.39,False,21.822222222222223,0.7489281213923986,8.2,63826.942299513124
1695,1695,2,A,91,2010-06-04,81920.29,False,27.672222222222224,0.7145857384008601,8.2,58539.0709196626
1696,1696,2,A,91,2010-07-02,79072.84,False,28.188888888888886,0.7050755400339724,8.099,55752.3253650199
1697,1697,2,A,91,2010-08-06,87675.4,False,31.96111111111111,0.693980308605937,8.099,60845.001149148964
1698,1698,2,A,91,2010-09-03,80432.59,False,27.68333333333333,0.6807716997630375,8.099,54756.23101064349
1699,1699,2,A,91,2010-10-01,76509.73,False,20.688888888888886,0.6876401763613453,8.163,52611.16423055891
1700,1700,2,A,91,2010-11-05,80115.03,False,14.36111111111111,0.7103589835711321,8.163,56910.43127957076
1701,1701,2,A,91,2010-12-03,69061.8,False,9.627777777777776,0.7153782549314341,8.163,49405.30996642372
1702,1702,2,A,91,2011-01-07,82980.32,False,7.049999999999999,0.7861763983293752,8.027999999999999,65237.16910981903
1703,1703,2,A,92,2010-02-05,178982.89,False,4.549999999999999,0.6794508388787476,8.324,121610.0747554426
1704,1704,2,A,92,2010-03-05,163301.25,False,8.427777777777779,0.693451964252221,8.324,113241.572577343
1705,1705,2,A,92,2010-04-02,166476.34,False,17.372222222222224,0.718284148876872,8.2,119577.31618503676
1706,1706,2,A,92,2010-05-07,163001.2,False,21.822222222222223,0.7489281213923986,8.2,122076.18250070665
1707,1707,2,A,92,2010-06-04,150639.71,False,27.672222222222224,0.7145857384008601,8.2,107644.98840284142
1708,1708,2,A,92,2010-07-02,153473.23,False,28.188888888888886,0.7050755400339724,8.099,108210.22052300807
1709,1709,2,A,92,2010-08-06,159515.33,False,31.96111111111111,0.693980308605937,8.099,110700.49794077786
1710,1710,2,A,92,2010-09-03,158203.22,False,27.68333333333333,0.6807716997630375,8.099,107700.27498738577
1711,1711,2,A,92,2010-10-01,152095.59,False,20.688888888888886,0.6876401763613453,8.163,104587.03833138286
1712,1712,2,A,92,2010-11-05,176196.51,False,14.36111111111111,0.7103589835711321,8.163,125162.77375238083
1713,1713,2,A,92,2010-12-03,152559.76,False,9.627777777777776,0.7153782549314341,8.163,109137.93488155841
1714,1714,2,A,92,2011-01-07,168985.15,False,7.049999999999999,0.7861763983293752,8.027999999999999,132852.13659814923
1715,1715,2,A,93,2010-02-05,66106.91,False,4.549999999999999,0.6794508388787476,8.324,44916.39545518187
1716,1716,2,A,93,2010-03-05,61029.14,False,8.427777777777779,0.693451964252221,8.324,42320.77700962379
1717,1717,2,A,93,2010-04-02,69947.77,False,17.372222222222224,0.718284148876872,8.2,50242.3744402852
1718,1718,2,A,93,2010-05-07,67638.14,False,21.822222222222223,0.7489281213923986,8.2,50656.105124676054
1719,1719,2,A,93,2010-06-04,71871.84,False,27.672222222222224,0.7145857384008601,8.2,51358.591856628474
1720,1720,2,A,93,2010-07-02,72257.72,False,28.188888888888886,0.7050755400339724,8.099,50947.150950623574
1721,1721,2,A,93,2010-08-06,65094.72,False,31.96111111111111,0.693980308605937,8.099,45174.453874217055
1722,1722,2,A,93,2010-09-03,66862.35,False,27.68333333333333,0.6807716997630375,8.099,45517.99565965113
1723,1723,2,A,93,2010-10-01,60469.4,False,20.688888888888886,0.6876401763613453,8.163,41581.18888046474
1724,1724,2,A,93,2010-11-05,69874.95,False,14.36111111111111,0.7103589835711321,8.163,49636.29845908368
1725,1725,2,A,93,2010-12-03,57110.65,False,9.627777777777776,0.7153782549314341,8.163,40855.71713499991
1726,1726,2,A,93,2011-01-07,67470.03,False,7.049999999999999,0.7861763983293752,8.027999999999999,53043.3451805749
1727,1727,2,A,94,2010-02-05,67287.18,False,4.549999999999999,0.6794508388787476,8.324,45718.33089678528
1728,1728,2,A,94,2010-03-05,66209.43,False,8.427777777777779,0.693451964252221,8.324,45913.05928551992
1729,1729,2,A,94,2010-04-02,76390.64,False,17.372222222222224,0.718284148876872,8.2,54870.18583455953
1730,1730,2,A,94,2010-05-07,73059.53,False,21.822222222222223,0.7489281213923986,8.2,54716.33655271159
1731,1731,2,A,94,2010-06-04,75872.23,False,27.672222222222224,0.7145857384008601,8.2,54217.21349866989
1732,1732,2,A,94,2010-07-02,77038.43,False,28.188888888888886,0.7050755400339724,8.099,54317.91263561938
1733,1733,2,A,94,2010-08-06,73022.22,False,31.96111111111111,0.693980308605937,8.099,50675.98277069062
1734,1734,2,A,94,2010-09-03,69152.42,False,27.68333333333333,0.6807716997630375,8.099,47077.01050612747
1735,1735,2,A,94,2010-10-01,60873.36,False,20.688888888888886,0.6876401763613453,8.163,41858.968006107665
1736,1736,2,A,94,2010-11-05,60536.13,False,14.36111111111111,0.7103589835711321,8.163,43002.383776129915
1737,1737,2,A,94,2010-12-03,51699.33,False,9.627777777777776,0.7153782549314341,8.163,36984.576476524344
1738,1738,2,A,94,2011-01-07,64150.93,False,7.049999999999999,0.7861763983293752,8.027999999999999,50433.94709687987
1739,1739,2,A,95,2010-02-05,143002.81,False,4.549999999999999,0.6794508388787476,8.324,97163.37921651815
1740,1740,2,A,95,2010-03-05,139609.52,False,8.427777777777779,0.693451964252221,8.324,96812.49587230972
1741,1741,2,A,95,2010-04-02,142926.98,False,17.372222222222224,0.718284148876872,8.2,102662.18418084171
1742,1742,2,A,95,2010-05-07,157044.62,False,21.822222222222223,0.7489281213923986,8.2,117615.1322313831
1743,1743,2,A,95,2010-06-04,165734.15,False,27.672222222222224,0.7145857384008601,8.2,118431.2599559889
1744,1744,2,A,95,2010-07-02,160887.69,False,28.188888888888886,0.7050755400339724,8.099,113437.97491156835
1745,1745,2,A,95,2010-08-06,156666.66,False,31.96111111111111,0.693980308605937,8.099,108723.5770550614
1746,1746,2,A,95,2010-09-03,147451.0,False,27.68333333333333,0.6807716997630375,8.099,100380.46790175965
1747,1747,2,A,95,2010-10-01,137781.63,False,20.688888888888886,0.6876401763613453,8.163,94744.18435255364
1748,1748,2,A,95,2010-11-05,139588.62,False,14.36111111111111,0.7103589835711321,8.163,99158.030221297
1749,1749,2,A,95,2010-12-03,123132.52,False,9.627777777777776,0.7153782549314341,8.163,88086.32728290992
1750,1750,2,A,95,2011-01-07,129537.08,False,7.049999999999999,0.7861763983293752,8.027999999999999,101838.99500450415
